pincode,city,delivery_model,platform,zone_type,weekly_earnings,deliveries_per_day,is_part_time,earnings_consistency,experience_months,multi_platform,cold_chain,flood_risk,heat_risk,aqi_risk,cyclone_risk,coastal_zone,seasonal_index,month,no_claim_weeks,no_claim_discount,weekly_premium,max_weekly_payout
110003,Delhi,hyperlocal,Apollo24x7,residential,6339,10,0,0.359,13,0,0,0.389,0.9,0.944,0.069,0,0.748,6,0,0.0,214.51,800.0
560001,Bengaluru,scheduled,PharmEasy,hospital_adjacent,3564,18,0,0.825,5,0,0,0.332,0.275,0.376,0.056,0,0.946,7,2,0.06,57.9,535.0
700001,Kolkata,hyperlocal,PhonePePincode,commercial,6961,10,0,0.707,34,0,0,0.798,0.655,0.738,0.429,1,0.976,6,0,0.0,232.65,800.0
462001,Bhopal,scheduled,Netmeds,hospital_adjacent,4304,24,0,0.568,16,0,0,0.393,0.696,0.46,0.027,0,0.634,4,4,0.12,58.27,646.0
641041,Coimbatore,same_day,Tata1mg,commercial,4595,8,0,0.887,6,0,1,0.25,0.615,0.273,0.199,0,0.206,12,0,0.0,79.43,689.0
400012,Mumbai,same_day,PharmEasy,hospital_adjacent,3992,7,0,0.879,2,1,1,0.896,0.433,0.605,0.339,0,0.909,6,0,0.0,120.97,599.0
600001,Chennai,hyperlocal,Apollo24x7,hospital_adjacent,6265,14,0,0.813,4,0,1,0.707,0.8,0.496,0.608,1,0.704,4,0,0.0,250.0,800.0
560047,Bengaluru,hyperlocal,Tata1mg,residential,5720,6,0,0.439,5,0,0,0.33,0.28,0.351,0.028,0,0.489,10,2,0.06,103.06,800.0
751024,Bhubaneswar,scheduled,Tata1mg,residential,3986,18,0,0.632,84,0,0,0.671,0.695,0.423,0.818,1,0.624,10,3,0.09,58.04,598.0
700001,Kolkata,hyperlocal,Tata1mg,hospital_adjacent,4051,17,0,0.618,16,1,1,0.833,0.661,0.726,0.43,1,0.961,6,0,0.0,187.49,608.0
110092,Delhi,hyperlocal,Tata1mg,hospital_adjacent,6211,17,0,0.848,65,0,0,0.641,0.892,0.954,0.063,0,0.243,12,2,0.06,185.54,800.0
600042,Chennai,hyperlocal,Tata1mg,hospital_adjacent,5806,13,0,0.694,17,0,1,0.856,0.803,0.56,0.617,1,0.336,3,4,0.12,145.66,800.0
110092,Delhi,hyperlocal,PhonePePincode,residential,5193,13,0,0.847,2,0,1,0.673,0.914,0.961,0.036,0,0.44,3,3,0.09,141.29,779.0
751001,Bhubaneswar,scheduled,PharmEasy,industrial,3255,19,0,0.828,35,1,0,0.581,0.733,0.433,0.794,1,0.314,12,3,0.09,54.49,488.0
641041,Coimbatore,same_day,Tata1mg,hospital_adjacent,4613,7,0,0.573,2,0,1,0.259,0.658,0.294,0.197,0,0.379,3,0,0.0,97.47,692.0
560076,Bengaluru,hyperlocal,Tata1mg,hospital_adjacent,5786,14,0,0.905,22,0,1,0.772,0.292,0.443,0.064,0,0.856,7,3,0.09,132.92,800.0
400078,Mumbai,hyperlocal,PhonePePincode,hospital_adjacent,6309,9,0,0.426,2,0,0,0.802,0.482,0.651,0.294,0,0.152,12,2,0.06,197.49,800.0
110051,Delhi,hyperlocal,Apollo24x7,hospital_adjacent,6231,18,0,0.812,18,0,0,0.753,0.904,0.946,0.042,0,0.482,10,0,0.0,232.4,800.0
700001,Kolkata,scheduled,Netmeds,commercial,2829,15,0,0.661,4,1,1,0.854,0.637,0.683,0.406,1,0.209,12,0,0.0,42.04,424.0
560011,Bengaluru,hyperlocal,PhonePePincode,residential,5296,12,0,0.977,10,0,1,0.516,0.317,0.414,0.019,0,0.249,12,2,0.06,105.83,794.0
110044,Delhi,scheduled,PharmEasy,hospital_adjacent,3350,24,0,0.929,39,0,0,0.848,0.93,0.974,0.0,0,0.72,9,2,0.06,69.5,502.0
110044,Delhi,hyperlocal,Apollo24x7,commercial,5488,14,0,0.95,23,1,0,0.87,0.892,0.986,0.015,0,0.198,1,2,0.06,117.28,800.0
600020,Chennai,same_day,Tata1mg,hospital_adjacent,4724,9,0,0.406,20,0,0,0.86,0.759,0.532,0.571,1,0.655,5,0,0.0,106.89,709.0
380001,Ahmedabad,hyperlocal,Tata1mg,industrial,5245,12,0,0.732,10,0,1,0.278,0.898,0.61,0.063,0,0.449,1,1,0.03,131.68,787.0
600020,Chennai,same_day,PharmEasy,commercial,5532,10,0,0.866,22,0,1,0.847,0.771,0.534,0.583,1,0.886,6,3,0.09,107.7,800.0
345001,Jaisalmer,scheduled,Netmeds,hospital_adjacent,3705,20,0,0.91,19,0,0,0.026,0.966,0.219,0.01,0,0.703,10,1,0.03,55.68,556.0
560001,Bengaluru,same_day,Tata1mg,hospital_adjacent,4410,8,0,0.751,1,0,1,0.425,0.3,0.386,0.066,0,0.15,3,0,0.0,88.9,662.0
600040,Chennai,same_day,Apollo24x7,hospital_adjacent,5656,7,0,0.782,2,1,1,0.587,0.772,0.481,0.506,0,0.172,12,1,0.03,96.16,800.0
411006,Pune,same_day,Tata1mg,industrial,5285,11,0,0.398,1,0,0,0.586,0.566,0.486,0.011,0,0.161,11,2,0.06,75.51,793.0
500016,Hyderabad,scheduled,PharmEasy,commercial,2676,27,0,0.622,27,1,0,0.425,0.66,0.502,0.113,0,0.939,9,0,0.0,36.46,401.0
226016,Lucknow,same_day,PharmEasy,commercial,3171,7,0,0.859,3,0,0,0.65,0.851,0.802,0.0,0,0.411,11,0,0.0,83.93,476.0
560076,Bengaluru,hyperlocal,PhonePePincode,residential,5452,16,0,0.659,7,0,1,0.764,0.308,0.455,0.026,0,0.622,5,3,0.09,121.74,800.0
600040,Chennai,same_day,PharmEasy,commercial,3756,12,0,0.775,24,0,0,0.54,0.751,0.47,0.534,0,0.879,7,0,0.0,97.89,563.0
700027,Kolkata,scheduled,Tata1mg,commercial,4517,23,0,0.489,24,0,0,0.832,0.683,0.713,0.399,0,0.166,2,0,0.0,59.16,678.0
110001,Delhi,same_day,Apollo24x7,residential,5302,4,1,0.564,45,0,0,0.482,0.914,0.935,0.028,0,0.697,10,3,0.09,79.97,795.0
500038,Hyderabad,same_day,Apollo24x7,commercial,5570,3,1,0.621,10,1,0,0.653,0.74,0.573,0.099,0,0.41,11,0,0.0,88.02,800.0
500038,Hyderabad,hyperlocal,Apollo24x7,residential,5423,14,0,0.798,21,1,0,0.707,0.722,0.552,0.079,0,0.852,7,1,0.03,128.6,800.0
400063,Mumbai,hyperlocal,Apollo24x7,hospital_adjacent,5627,17,0,0.784,4,0,0,0.982,0.51,0.685,0.259,0,0.182,12,1,0.03,127.73,800.0
500016,Hyderabad,hyperlocal,Apollo24x7,residential,5477,17,0,0.821,1,1,0,0.454,0.71,0.499,0.084,0,0.979,8,2,0.06,124.82,800.0
400022,Mumbai,hyperlocal,Apollo24x7,commercial,5605,11,0,0.534,10,0,0,0.504,0.434,0.566,0.284,0,0.688,4,0,0.0,119.64,800.0
380009,Ahmedabad,same_day,PharmEasy,hospital_adjacent,4287,11,0,0.694,11,0,0,0.451,0.879,0.678,0.08,0,0.527,5,1,0.03,92.27,643.0
110003,Delhi,scheduled,Tata1mg,commercial,3678,25,0,0.723,44,0,0,0.409,0.896,0.928,0.013,0,0.662,5,1,0.03,60.26,552.0
641004,Coimbatore,scheduled,Netmeds,commercial,3847,16,0,0.874,23,0,1,0.3,0.659,0.274,0.207,0,0.889,7,0,0.0,66.73,577.0
380001,Ahmedabad,same_day,Apollo24x7,hospital_adjacent,5493,10,0,0.751,57,1,1,0.299,0.904,0.617,0.093,0,0.625,5,0,0.0,106.65,800.0
380015,Ahmedabad,scheduled,Netmeds,residential,4331,27,0,0.671,1,1,1,0.261,0.87,0.586,0.068,0,0.197,2,3,0.09,55.49,650.0
411021,Pune,same_day,Apollo24x7,hospital_adjacent,4191,5,0,0.691,44,0,0,0.361,0.537,0.422,0.036,0,0.451,5,2,0.06,74.52,629.0
226001,Lucknow,same_day,Tata1mg,residential,4418,9,0,0.427,24,1,1,0.581,0.853,0.76,0.02,0,0.416,3,3,0.09,92.52,663.0
440010,Nagpur,same_day,Tata1mg,hospital_adjacent,5150,6,0,0.913,7,0,1,0.476,0.825,0.548,0.04,0,0.166,11,0,0.0,96.21,772.0
110085,Delhi,same_day,Tata1mg,residential,4070,8,0,0.373,8,1,0,0.463,0.879,0.933,0.042,0,0.182,12,3,0.09,74.85,610.0
380001,Ahmedabad,same_day,PharmEasy,residential,5160,9,0,0.638,9,0,0,0.36,0.851,0.63,0.041,0,0.352,12,0,0.0,82.86,774.0
226010,Lucknow,scheduled,Netmeds,hospital_adjacent,5168,11,0,0.941,17,0,0,0.482,0.792,0.749,0.0,0,0.599,4,1,0.03,62.47,775.0
411014,Pune,same_day,PharmEasy,hospital_adjacent,3528,7,0,0.661,26,0,1,0.394,0.518,0.441,0.019,0,0.239,2,1,0.03,86.02,529.0
400001,Mumbai,hyperlocal,Apollo24x7,hospital_adjacent,7832,13,0,0.643,16,0,0,0.737,0.481,0.628,0.321,1,0.312,12,1,0.03,204.59,800.0
411021,Pune,same_day,PharmEasy,commercial,5145,12,0,0.729,4,0,0,0.325,0.525,0.437,0.023,0,0.937,6,0,0.0,86.25,772.0
110001,Delhi,hyperlocal,PhonePePincode,hospital_adjacent,6201,14,0,0.804,16,0,1,0.357,0.92,0.97,0.009,0,0.718,8,4,0.12,230.89,800.0
400063,Mumbai,hyperlocal,Apollo24x7,residential,7619,12,0,0.802,25,0,0,0.974,0.514,0.706,0.33,0,0.878,9,1,0.03,213.63,800.0
400012,Mumbai,hyperlocal,Apollo24x7,hospital_adjacent,5748,15,0,0.879,41,1,0,0.851,0.482,0.648,0.294,0,0.675,10,0,0.0,141.2,800.0
110001,Delhi,hyperlocal,Apollo24x7,hospital_adjacent,5870,13,0,0.722,11,1,0,0.411,0.946,0.932,0.041,0,0.712,5,0,0.0,140.89,800.0
411014,Pune,hyperlocal,Apollo24x7,hospital_adjacent,5190,6,0,0.622,42,1,1,0.425,0.538,0.461,0.007,0,0.869,8,1,0.03,138.64,778.0
400064,Mumbai,hyperlocal,PhonePePincode,residential,6024,16,0,0.798,30,0,0,0.834,0.477,0.656,0.315,0,0.863,7,0,0.0,200.93,800.0
440010,Nagpur,same_day,Tata1mg,residential,4133,8,0,0.67,4,0,0,0.46,0.841,0.5,0.002,0,0.159,1,0,0.0,81.3,620.0
110006,Delhi,scheduled,Netmeds,residential,3211,17,0,0.707,30,0,1,0.743,0.904,0.995,0.022,0,0.853,6,3,0.09,74.85,482.0
440010,Nagpur,same_day,PharmEasy,hospital_adjacent,5224,9,0,0.918,9,0,1,0.494,0.846,0.531,0.042,0,0.307,3,2,0.06,98.09,784.0
600040,Chennai,scheduled,Netmeds,residential,2889,21,0,0.744,5,0,0,0.573,0.74,0.488,0.556,0,0.315,11,2,0.06,32.57,433.0
345002,Jaisalmer,scheduled,Netmeds,industrial,4775,24,0,0.763,1,0,1,0.058,0.952,0.179,0.054,0,0.411,2,1,0.03,58.71,716.0
751001,Bhubaneswar,same_day,Apollo24x7,hospital_adjacent,4648,9,0,0.841,10,0,0,0.696,0.726,0.425,0.798,1,0.695,5,2,0.06,106.25,697.0
302003,Jaipur,hyperlocal,PhonePePincode,hospital_adjacent,5194,13,0,0.52,3,0,1,0.225,0.898,0.537,0.007,0,0.643,10,0,0.0,145.24,779.0
411021,Pune,same_day,Apollo24x7,hospital_adjacent,4298,9,0,0.758,17,1,0,0.429,0.531,0.419,0.037,0,0.6,4,4,0.12,75.49,645.0
411021,Pune,same_day,Tata1mg,industrial,5416,10,0,0.604,1,0,0,0.407,0.539,0.453,0.002,0,0.942,7,0,0.0,88.67,800.0
751002,Bhubaneswar,scheduled,PharmEasy,residential,4510,21,0,0.869,14,0,1,0.612,0.7,0.34,0.768,1,0.52,4,2,0.06,72.63,676.0
560034,Bengaluru,scheduled,Netmeds,hospital_adjacent,5148,15,0,0.635,28,0,0,0.513,0.315,0.412,0.058,0,0.623,5,0,0.0,61.91,772.0
400022,Mumbai,hyperlocal,Tata1mg,commercial,4800,15,0,0.721,19,0,0,0.553,0.454,0.634,0.285,0,0.559,10,1,0.03,119.41,720.0
411001,Pune,same_day,PharmEasy,commercial,4375,6,0,0.545,19,0,0,0.512,0.549,0.437,0.056,0,0.724,6,1,0.03,85.24,656.0
400001,Mumbai,hyperlocal,Apollo24x7,hospital_adjacent,5722,19,0,0.553,47,0,0,0.705,0.436,0.594,0.301,1,0.422,2,0,0.0,134.09,800.0
560001,Bengaluru,same_day,PharmEasy,residential,4314,8,0,0.885,1,1,1,0.39,0.285,0.366,0.029,0,0.918,6,4,0.12,81.32,647.0
380009,Ahmedabad,same_day,Tata1mg,residential,5258,7,0,0.255,46,1,1,0.426,0.903,0.637,0.078,0,0.38,1,1,0.03,90.37,789.0
641004,Coimbatore,scheduled,Netmeds,residential,5317,19,0,0.515,1,0,0,0.361,0.613,0.32,0.178,0,0.612,5,2,0.06,54.45,798.0
462016,Bhopal,same_day,Apollo24x7,hospital_adjacent,5855,10,0,0.853,9,0,0,0.312,0.691,0.447,0.003,0,0.434,1,0,0.0,82.88,800.0
462016,Bhopal,scheduled,Netmeds,residential,1950,22,0,0.641,2,0,1,0.264,0.691,0.416,0.029,0,0.399,2,0,0.0,34.83,292.0
110006,Delhi,scheduled,Netmeds,residential,3619,22,0,0.891,1,0,0,0.738,0.927,0.942,0.001,0,0.916,6,2,0.06,64.49,543.0
440022,Nagpur,scheduled,Netmeds,residential,3498,19,0,0.672,16,0,0,0.361,0.804,0.484,0.024,0,0.158,1,0,0.0,54.56,525.0
380001,Ahmedabad,same_day,PharmEasy,industrial,5941,9,0,0.644,18,0,1,0.342,0.841,0.646,0.089,0,0.512,10,0,0.0,96.27,800.0
600001,Chennai,same_day,Tata1mg,residential,4137,7,0,0.461,33,0,0,0.698,0.757,0.525,0.567,1,0.565,5,2,0.06,93.44,621.0
600040,Chennai,same_day,PharmEasy,residential,4044,5,0,0.729,5,0,0,0.547,0.763,0.488,0.559,0,0.222,11,1,0.03,83.71,607.0
700064,Kolkata,same_day,Tata1mg,residential,4460,8,0,0.573,12,0,0,0.943,0.721,0.786,0.43,1,0.81,8,0,0.0,108.77,669.0
641001,Coimbatore,scheduled,Tata1mg,hospital_adjacent,4067,25,0,0.636,21,0,0,0.29,0.681,0.286,0.217,0,0.97,8,1,0.03,63.37,610.0
345002,Jaisalmer,scheduled,Tata1mg,commercial,2030,18,0,0.844,13,0,0,0.008,0.995,0.186,0.006,0,0.922,8,0,0.0,35.02,304.0
700046,Kolkata,scheduled,Netmeds,residential,3703,17,0,0.534,21,1,0,0.875,0.68,0.761,0.457,1,0.983,6,4,0.12,69.17,555.0
110003,Delhi,scheduled,Netmeds,residential,1944,7,0,0.92,12,0,0,0.381,0.88,0.976,0.041,0,0.195,2,0,0.0,31.53,292.0
110051,Delhi,same_day,PharmEasy,hospital_adjacent,2888,12,0,0.835,38,0,0,0.69,0.928,0.944,0.06,0,0.443,2,0,0.0,56.41,433.0
400050,Mumbai,hyperlocal,Tata1mg,hospital_adjacent,5108,15,0,0.796,13,1,0,0.379,0.441,0.493,0.332,1,0.56,5,4,0.12,113.49,766.0
500032,Hyderabad,hyperlocal,Tata1mg,residential,6230,10,0,0.382,5,0,1,0.396,0.697,0.489,0.103,0,0.224,12,0,0.0,193.35,800.0
560001,Bengaluru,same_day,PharmEasy,residential,6470,12,0,0.544,29,0,0,0.381,0.277,0.379,0.027,0,0.174,2,0,0.0,107.28,800.0
641041,Coimbatore,scheduled,PharmEasy,commercial,4141,18,0,0.299,23,0,0,0.23,0.639,0.26,0.186,0,0.733,8,2,0.06,55.28,621.0
302017,Jaipur,scheduled,Tata1mg,residential,3405,25,0,0.673,6,0,0,0.182,0.884,0.514,0.0,0,0.196,12,1,0.03,52.91,511.0
411006,Pune,same_day,Tata1mg,residential,4351,8,0,0.56,77,1,0,0.613,0.572,0.509,0.032,0,0.433,1,4,0.12,71.13,653.0
380015,Ahmedabad,same_day,PharmEasy,residential,4154,7,0,0.716,1,0,0,0.273,0.807,0.56,0.068,0,0.749,4,0,0.0,87.81,623.0
751002,Bhubaneswar,same_day,PharmEasy,residential,6374,9,0,0.863,15,1,0,0.549,0.681,0.401,0.76,1,0.421,3,0,0.0,149.95,800.0
411045,Pune,same_day,PharmEasy,hospital_adjacent,3168,8,0,0.709,11,0,1,0.527,0.559,0.482,0.069,0,0.801,6,1,0.03,104.33,475.0
751024,Bhubaneswar,same_day,Tata1mg,hospital_adjacent,4298,9,0,0.914,26,0,0,0.725,0.716,0.447,0.807,1,0.78,8,2,0.06,103.36,645.0
500008,Hyderabad,scheduled,PharmEasy,commercial,4603,22,0,0.494,7,1,0,0.709,0.724,0.603,0.121,0,0.755,7,0,0.0,63.83,690.0
400053,Mumbai,same_day,PharmEasy,residential,4941,10,0,0.923,9,1,0,0.65,0.465,0.58,0.26,0,0.292,2,2,0.06,77.64,741.0
380054,Ahmedabad,scheduled,PharmEasy,commercial,4248,14,0,0.949,3,0,1,0.207,0.838,0.556,0.07,0,0.288,12,0,0.0,63.87,637.0
462016,Bhopal,same_day,Tata1mg,residential,4490,8,0,0.847,17,1,1,0.312,0.719,0.449,0.016,0,0.833,9,0,0.0,99.25,674.0
500001,Hyderabad,scheduled,Netmeds,commercial,4329,21,0,0.911,1,0,0,0.51,0.693,0.557,0.093,0,0.3,12,3,0.09,53.48,649.0
560038,Bengaluru,same_day,Apollo24x7,industrial,5616,10,0,0.331,1,1,0,0.714,0.349,0.465,0.051,0,0.758,9,4,0.12,80.45,800.0
440001,Nagpur,same_day,PharmEasy,residential,5051,13,0,0.909,50,0,0,0.437,0.795,0.493,0.011,0,0.381,11,0,0.0,77.01,758.0
110044,Delhi,same_day,Tata1mg,residential,6480,9,0,0.885,35,0,0,0.854,0.928,0.968,0.026,0,0.935,7,2,0.06,145.71,800.0
380054,Ahmedabad,scheduled,Netmeds,commercial,2730,17,0,0.314,18,0,0,0.237,0.853,0.546,0.039,0,0.274,2,0,0.0,33.08,410.0
500001,Hyderabad,hyperlocal,Apollo24x7,commercial,5697,15,0,0.702,10,0,0,0.515,0.718,0.554,0.149,0,0.39,12,1,0.03,112.1,800.0
560008,Bengaluru,hyperlocal,Apollo24x7,hospital_adjacent,5296,16,0,0.522,1,0,1,0.659,0.32,0.427,0.037,0,0.251,3,0,0.0,140.8,794.0
400051,Mumbai,same_day,PharmEasy,residential,5594,7,0,0.654,17,0,0,0.404,0.434,0.563,0.306,1,0.911,8,3,0.09,83.39,800.0
380015,Ahmedabad,hyperlocal,Apollo24x7,hospital_adjacent,5664,8,0,0.84,11,0,0,0.238,0.807,0.568,0.077,0,0.981,7,0,0.0,139.4,800.0
226001,Lucknow,same_day,Apollo24x7,industrial,4853,3,1,0.687,24,0,1,0.531,0.817,0.749,0.008,0,0.998,8,1,0.03,104.08,728.0
400022,Mumbai,hyperlocal,Apollo24x7,hospital_adjacent,3767,14,0,0.876,15,0,0,0.586,0.431,0.6,0.257,0,0.839,7,2,0.06,121.56,565.0
110003,Delhi,scheduled,Netmeds,commercial,4522,13,0,0.379,10,0,0,0.316,0.903,0.963,0.049,0,0.59,5,1,0.03,63.28,678.0
380054,Ahmedabad,scheduled,Tata1mg,hospital_adjacent,3640,15,0,0.62,16,1,0,0.226,0.831,0.558,0.111,0,0.957,7,2,0.06,62.46,546.0
380006,Ahmedabad,same_day,Tata1mg,commercial,3971,5,0,0.739,4,0,1,0.256,0.894,0.569,0.056,0,0.285,1,4,0.12,82.76,596.0
560047,Bengaluru,scheduled,Netmeds,industrial,3809,23,0,0.736,7,0,0,0.339,0.271,0.37,0.0,0,0.788,7,3,0.09,50.42,571.0
302017,Jaipur,same_day,Tata1mg,residential,4248,7,0,0.81,3,1,0,0.16,0.858,0.527,0.02,0,0.862,9,2,0.06,83.4,637.0
751010,Bhubaneswar,scheduled,Netmeds,commercial,4713,17,0,0.831,19,1,0,0.551,0.676,0.327,0.725,0,0.592,5,1,0.03,57.87,707.0
440010,Nagpur,scheduled,Netmeds,hospital_adjacent,3934,21,0,0.449,27,0,1,0.459,0.845,0.513,0.022,0,0.479,5,1,0.03,67.97,590.0
560034,Bengaluru,hyperlocal,Tata1mg,hospital_adjacent,5860,13,0,0.873,28,0,0,0.517,0.297,0.385,0.066,0,0.433,3,2,0.06,102.35,800.0
411045,Pune,scheduled,Netmeds,industrial,3382,24,0,0.421,18,0,0,0.51,0.57,0.445,0.055,0,0.459,4,0,0.0,54.37,507.0
440010,Nagpur,hyperlocal,Apollo24x7,commercial,5936,16,0,0.734,13,0,1,0.508,0.882,0.561,0.04,0,0.354,1,2,0.06,126.46,800.0
751001,Bhubaneswar,scheduled,PharmEasy,commercial,3394,21,0,0.481,9,0,0,0.611,0.715,0.402,0.797,1,0.76,6,1,0.03,68.55,509.0
560001,Bengaluru,same_day,PharmEasy,residential,4283,9,0,0.491,53,0,0,0.332,0.282,0.383,0.039,0,0.937,7,1,0.03,76.1,642.0
500081,Hyderabad,same_day,Tata1mg,residential,5403,6,0,0.837,18,0,0,0.323,0.685,0.507,0.066,0,0.278,1,4,0.12,67.78,800.0
500001,Hyderabad,same_day,Tata1mg,hospital_adjacent,4333,10,0,0.758,3,0,0,0.578,0.723,0.549,0.07,0,0.19,12,0,0.0,82.57,650.0
440001,Nagpur,scheduled,Netmeds,commercial,3353,20,0,0.354,12,0,0,0.438,0.826,0.515,0.0,0,0.744,9,1,0.03,62.74,503.0
440001,Nagpur,same_day,Tata1mg,residential,4412,8,0,0.521,5,1,0,0.345,0.81,0.52,0.044,0,0.821,8,0,0.0,85.48,662.0
110051,Delhi,hyperlocal,Apollo24x7,hospital_adjacent,5466,14,0,0.895,41,1,0,0.751,0.876,0.956,0.048,0,0.487,5,0,0.0,132.21,800.0
440010,Nagpur,scheduled,Netmeds,hospital_adjacent,4736,12,0,0.635,1,0,0,0.503,0.851,0.52,0.051,0,0.576,4,2,0.06,62.54,710.0
110018,Delhi,same_day,Apollo24x7,hospital_adjacent,5260,6,0,0.947,6,0,1,0.352,0.861,0.932,0.045,0,0.393,12,3,0.09,99.78,789.0
560038,Bengaluru,same_day,Tata1mg,residential,4334,7,0,0.712,12,0,0,0.708,0.28,0.457,0.06,0,0.229,12,0,0.0,79.48,650.0
380006,Ahmedabad,same_day,Apollo24x7,residential,3475,9,0,0.926,4,0,0,0.343,0.855,0.615,0.066,0,0.273,2,4,0.12,67.53,521.0
462016,Bhopal,scheduled,Netmeds,residential,4349,21,0,0.861,18,0,0,0.331,0.698,0.478,0.042,0,0.958,7,1,0.03,61.7,652.0
751002,Bhubaneswar,same_day,Tata1mg,hospital_adjacent,5638,8,0,0.95,4,0,0,0.575,0.705,0.39,0.744,1,0.18,11,2,0.06,84.08,800.0
380054,Ahmedabad,scheduled,Netmeds,commercial,2157,23,0,0.932,6,1,1,0.242,0.829,0.579,0.093,0,0.189,1,1,0.03,36.04,324.0
500008,Hyderabad,same_day,Tata1mg,hospital_adjacent,5356,9,0,0.807,33,1,0,0.707,0.728,0.575,0.091,0,0.761,9,1,0.03,90.7,800.0
751001,Bhubaneswar,scheduled,Netmeds,residential,4242,12,0,0.683,8,0,0,0.646,0.683,0.385,0.779,1,0.536,4,0,0.0,64.8,636.0
110006,Delhi,same_day,Tata1mg,residential,4918,9,0,0.899,6,0,0,0.762,0.896,0.952,0.006,0,0.318,1,0,0.0,85.42,738.0
600020,Chennai,same_day,Apollo24x7,industrial,4039,9,0,0.768,3,0,0,0.851,0.813,0.5,0.602,1,0.926,7,0,0.0,110.61,606.0
400063,Mumbai,same_day,Tata1mg,commercial,3769,9,0,0.975,46,0,0,0.957,0.494,0.665,0.283,0,0.688,5,2,0.06,82.09,565.0
641004,Coimbatore,same_day,PharmEasy,hospital_adjacent,4734,9,0,0.66,24,0,0,0.281,0.645,0.291,0.189,0,0.43,3,0,0.0,86.32,710.0
110001,Delhi,hyperlocal,Tata1mg,hospital_adjacent,4483,9,0,0.823,24,0,0,0.432,0.919,0.954,0.062,0,0.901,6,2,0.06,135.02,672.0
110085,Delhi,same_day,Apollo24x7,hospital_adjacent,5933,8,0,0.87,4,0,0,0.406,0.894,0.935,0.016,0,0.873,8,3,0.09,96.42,800.0
226001,Lucknow,scheduled,Netmeds,residential,4170,16,0,0.686,4,0,0,0.553,0.809,0.774,0.021,0,0.835,6,1,0.03,63.15,626.0
226016,Lucknow,same_day,Apollo24x7,commercial,4886,8,0,0.911,13,0,0,0.606,0.828,0.828,0.034,0,0.838,7,0,0.0,97.47,733.0
110001,Delhi,same_day,Tata1mg,commercial,4948,10,0,0.851,33,1,0,0.409,0.932,0.989,0.053,0,0.347,3,1,0.03,77.71,742.0
400063,Mumbai,scheduled,Netmeds,residential,4513,27,0,0.377,3,0,1,0.954,0.499,0.685,0.298,0,0.386,2,2,0.06,66.22,677.0
400064,Mumbai,same_day,Tata1mg,residential,5261,8,0,0.923,8,0,0,0.85,0.482,0.675,0.3,0,0.414,1,3,0.09,79.31,789.0
380006,Ahmedabad,same_day,PharmEasy,residential,3768,10,0,0.972,26,0,0,0.282,0.877,0.58,0.099,0,0.28,3,1,0.03,71.27,565.0
700012,Kolkata,same_day,Apollo24x7,industrial,4808,8,0,0.959,12,0,0,0.841,0.654,0.741,0.435,1,0.275,1,2,0.06,87.01,721.0
751024,Bhubaneswar,same_day,Apollo24x7,residential,3939,7,0,0.791,6,0,0,0.714,0.69,0.413,0.783,1,0.989,8,1,0.03,100.33,591.0
600042,Chennai,same_day,PharmEasy,hospital_adjacent,6496,7,0,0.92,16,1,0,0.895,0.821,0.574,0.62,1,0.344,2,0,0.0,165.81,800.0
700091,Kolkata,hyperlocal,Tata1mg,commercial,5756,9,0,0.273,7,0,1,0.74,0.64,0.734,0.374,0,0.706,5,0,0.0,160.94,800.0
600020,Chennai,hyperlocal,Apollo24x7,hospital_adjacent,5487,11,0,0.579,10,0,0,0.868,0.758,0.534,0.606,1,0.795,6,0,0.0,160.82,800.0
560047,Bengaluru,same_day,PharmEasy,residential,7092,11,0,0.98,28,0,0,0.368,0.271,0.354,0.035,0,0.209,12,3,0.09,96.89,800.0
500038,Hyderabad,same_day,Tata1mg,commercial,4389,10,0,0.651,3,0,0,0.608,0.711,0.579,0.115,0,0.801,9,0,0.0,90.56,658.0
462003,Bhopal,scheduled,Netmeds,hospital_adjacent,3582,24,0,0.773,16,0,1,0.438,0.751,0.49,0.023,0,0.297,11,2,0.06,61.56,537.0
110018,Delhi,same_day,Tata1mg,residential,5467,10,0,0.719,11,0,0,0.37,0.884,0.945,0.023,0,0.232,3,0,0.0,81.27,800.0
110006,Delhi,hyperlocal,PhonePePincode,residential,5931,18,0,0.818,9,0,0,0.777,0.894,0.961,0.063,0,0.346,2,2,0.06,115.22,800.0
345001,Jaisalmer,scheduled,PharmEasy,hospital_adjacent,2943,21,0,0.442,1,1,0,0.122,0.947,0.229,0.022,0,0.393,1,0,0.0,35.56,441.0
302017,Jaipur,same_day,Tata1mg,residential,5981,6,0,0.709,25,0,1,0.159,0.877,0.505,0.017,0,0.899,8,1,0.03,93.74,800.0
345001,Jaisalmer,same_day,PharmEasy,residential,4940,7,0,0.754,1,0,1,0.036,0.947,0.183,0.038,0,0.78,6,2,0.06,91.47,741.0
400053,Mumbai,same_day,Tata1mg,residential,4336,7,0,0.848,1,0,0,0.596,0.471,0.582,0.293,0,0.623,4,1,0.03,81.63,650.0
411045,Pune,scheduled,Netmeds,industrial,2926,23,0,0.862,7,0,0,0.562,0.551,0.495,0.018,0,0.166,2,2,0.06,29.56,439.0
600096,Chennai,same_day,PharmEasy,residential,4385,12,0,0.598,2,1,1,0.557,0.724,0.474,0.515,0,0.985,7,1,0.03,111.67,658.0
